"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","WAP163","WAP164","WAP165","WAP166","WAP167","WAP168","LONGITUDE","LATITUDE","FLOOR","BUILDINGID","SPACEID","RELATIVEPOSITION","USERID","PHONEID","TIMESTAMP"
-85,100,100,100,-81,100,-56,100,100,100,100,100,100,100,-85,100,100,100,100,100,-68,100,100,100,100,100,-72,-74,100,100,100,100,100,100,100,100,-55,-55,100,100,100,100,-72,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-79,100,100,100,100,-92,-89,100,100,100,100,100,100,100,100,100,100,-70,-70,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,-80,-80,100,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-80,100,100,-71,100,100,100,100,100,100,100,100,100,-88,100,2.39,6.81,0,0,10,0,2,0,1475597771
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,-72,100,100,100,100,100,100,100,-85,-86,100,100,100,100,100,100,-43,-50,-56,-56,100,100,-67,-67,-79,100,-79,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,100,100,100,-62,-62,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-77,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,-83,-83,100,100,100,100,100,-68,-69,100,100,-57,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-66,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,3,0,1475597265
100,100,100,100,-72,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,-76,-77,100,100,100,100,100,100,-84,-84,-78,-77,100,100,100,100,-47,-49,-59,-60,100,100,-67,-67,-79,100,-79,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,100,100,100,-66,-66,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-66,-88,-88,100,100,100,100,100,100,-82,-82,100,100,100,100,100,-68,-69,-88,-87,-57,-56,-78,-78,100,100,100,100,100,100,100,100,100,100,100,-70,-66,100,100,-70,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,3,0,1475597267
100,100,100,100,-72,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-68,-69,100,100,100,100,100,100,-84,-84,-78,-77,100,100,100,100,-50,-45,-61,-61,100,100,-67,-67,-83,100,-83,100,100,100,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,100,100,100,-62,-62,-68,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-67,-88,-88,100,100,100,100,100,-67,-81,-80,100,100,100,100,100,-68,-68,-88,-87,-56,-56,-78,-78,100,100,100,100,100,100,100,100,100,100,100,-67,-62,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,3,0,1475597271
100,100,100,100,-72,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-66,-69,100,100,100,100,100,100,-84,-84,-78,-77,100,100,100,100,-47,-46,-58,-58,100,100,-67,-67,-79,100,-79,100,100,100,100,100,100,100,-79,-80,100,100,100,100,100,-77,-76,100,100,100,100,-62,-62,-66,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,-83,-83,100,100,100,100,-68,-67,-81,-80,100,100,100,100,100,-68,-68,-88,-87,-55,-55,-74,-74,100,100,100,100,100,100,100,100,100,100,100,-67,-66,100,100,-71,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,3,0,1475597276
100,100,100,100,-72,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-66,-65,100,100,100,100,100,100,-84,-84,-78,-79,100,100,100,100,-44,-49,-57,-57,100,100,-66,-66,-79,100,-79,100,100,100,100,100,100,100,-79,-80,100,100,100,100,100,-77,-76,100,100,100,100,-64,-63,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-76,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,-82,-82,100,100,100,100,-68,-70,-81,-81,100,100,100,100,100,-69,-68,-88,-87,-55,-54,-75,-75,100,100,100,100,100,100,100,100,100,100,100,-64,-68,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,3,0,1475597280
-81,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-66,-65,100,-90,100,100,100,100,-85,-85,100,-79,100,100,100,100,-49,-49,-55,-55,100,100,-60,-61,-77,100,-77,100,100,100,100,100,100,100,-79,-80,100,100,100,100,100,-77,-78,100,100,100,100,-64,-63,-72,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-76,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,-83,-82,100,100,100,100,-72,-71,-81,-81,100,100,100,100,100,-69,-68,-88,100,-55,-54,-74,-74,100,100,100,100,100,100,100,100,100,100,100,-66,-63,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,3,0,1475597284
-78,100,100,100,-66,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-66,-69,100,-90,100,100,100,100,-85,-85,100,-79,100,100,100,100,-44,-44,-55,-55,100,100,-64,-64,-81,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-78,100,100,100,100,-63,-63,-73,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-71,-83,-82,100,100,100,100,-67,-66,-82,-82,100,-76,100,100,100,-71,-69,-88,100,-54,-56,-73,-73,100,100,100,100,100,100,100,100,100,100,100,-69,-56,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,3,0,1475597293
-79,100,100,100,-66,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-73,-72,100,-90,100,100,100,100,-85,-85,100,100,100,100,100,100,-46,-46,-55,-55,100,100,-66,-66,-77,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-78,100,100,100,100,-62,-62,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-76,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-71,-88,-87,100,100,100,100,-69,-66,-79,-79,100,-76,100,100,100,-74,-69,100,100,-58,-54,-72,-73,100,100,100,100,100,100,100,100,100,100,100,-68,-56,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,3,0,1475597295
-80,100,100,100,-66,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-73,-77,100,-90,100,100,100,100,-85,-85,100,100,100,100,100,100,-42,-43,-51,-52,100,100,-64,-64,-78,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-78,100,100,100,100,-64,-64,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-76,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-72,-88,-86,100,100,100,100,-69,-66,-83,-83,100,-76,100,100,100,-74,-69,100,100,-56,-54,-67,-67,100,100,100,100,100,100,100,100,100,100,100,-64,-53,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,3,0,1475597299
-79,100,100,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-77,100,100,100,100,100,100,-85,-85,-84,100,100,100,100,100,-42,-39,-51,-52,100,100,-63,-63,-76,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-71,-87,-86,100,100,100,100,-71,-66,-79,-80,100,-76,100,100,100,-74,-69,100,100,-56,-54,-67,-67,100,100,100,100,100,100,100,100,100,100,100,-59,-52,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,3,0,1475597303
-78,100,100,100,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-77,100,100,100,100,100,100,-88,-87,-84,100,100,100,100,100,-43,-43,-53,-53,100,100,-62,-62,-80,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-72,-71,-87,-86,100,100,100,100,-71,100,-79,-79,100,100,100,100,100,-74,-68,100,100,-56,-55,-67,-67,100,100,100,100,100,-89,100,100,100,100,100,-58,-49,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,3,0,1475597307
-78,100,100,100,-65,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,-68,-69,100,100,100,100,100,100,-88,-87,-84,100,100,100,100,100,-44,-43,-53,-53,100,100,-62,-62,-83,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-67,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-70,-70,-87,-86,100,100,100,100,-69,-68,-81,-82,100,100,100,100,100,-71,-70,100,100,-56,-55,-71,-71,100,100,100,100,100,-89,100,100,100,100,100,-44,-58,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,3,0,1475597311
-82,100,100,100,-65,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,-75,-75,100,100,100,100,100,100,-88,-87,100,100,100,100,100,100,-47,-51,-57,-57,100,100,-65,-65,-80,100,-80,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-69,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-72,-72,-87,-88,100,100,100,100,-66,-68,-78,-79,100,100,100,100,100,-69,-69,100,100,-58,-58,-77,-77,100,100,100,100,100,-89,100,100,100,100,100,-53,-64,100,100,-81,100,100,100,100,100,100,100,100,100,-83,100,2.39,0,0,0,2,0,3,0,1475597322
-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,-75,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-51,-56,-57,100,100,-65,-65,-84,100,-84,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-87,-88,100,100,100,100,-66,-68,-80,-81,100,100,100,100,100,-69,-69,100,100,-58,-58,-79,-79,100,100,100,100,100,100,100,100,100,100,100,-57,-59,100,100,-76,100,100,100,100,100,100,100,100,100,-83,100,2.39,0,0,0,2,0,3,0,1475597325
-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,-76,-77,100,100,100,100,-74,-75,100,100,100,100,100,100,100,100,-50,-50,-57,-57,100,100,-60,-61,-85,100,-85,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-74,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-87,-88,100,100,100,100,-66,-68,-77,-77,100,100,100,100,100,-71,-70,100,100,-58,-57,-79,-79,100,100,100,100,100,100,100,100,100,100,100,-52,-54,100,100,-73,100,100,100,100,100,100,100,100,100,-83,100,2.39,0,0,0,2,0,3,0,1475597328
-82,100,100,100,-71,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,-76,-77,100,100,100,100,-74,-75,100,100,100,100,100,100,100,100,-50,-50,-57,-57,100,100,-60,-61,-83,100,-82,100,100,100,100,100,100,100,-82,-83,100,100,100,100,100,100,100,100,100,100,100,-60,-59,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,100,100,100,100,100,100,-67,-69,-78,-77,100,100,100,100,100,-71,-70,100,100,-58,-61,-75,-75,100,100,100,100,100,100,100,100,100,100,100,-53,-60,100,100,-75,100,100,100,100,100,100,100,100,100,-83,100,2.39,0,0,0,2,0,3,0,1475597332
100,100,100,100,-71,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,-76,-77,100,100,100,100,-74,-75,100,100,100,100,100,100,100,100,-50,-50,-56,-56,100,100,-65,-65,-83,100,-82,100,100,100,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-74,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,100,100,100,100,100,100,-67,-69,-78,-77,-78,-79,100,100,100,-74,-74,100,100,-60,-57,-79,-79,100,100,100,100,100,100,100,100,100,100,100,-61,-64,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,2.39,0,0,0,2,0,3,0,1475597336
-68,100,100,100,-71,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,-76,-77,100,100,100,100,-74,-75,100,100,100,100,100,100,100,100,-50,-50,-60,-60,100,100,-64,-65,-79,100,-79,100,100,100,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-69,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,100,100,100,100,100,100,-67,-69,-76,-76,-78,-79,100,100,100,-74,-74,100,100,-58,-57,-75,-75,100,100,100,100,100,100,100,100,100,100,100,-61,-55,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,2.39,0,0,0,2,0,3,0,1475597340
-68,100,100,100,-66,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,-77,-78,100,100,100,100,100,100,100,100,-55,-54,-61,-61,100,100,-65,-65,-75,100,-76,100,100,100,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-63,-62,-67,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-71,100,100,100,100,100,100,-67,-68,-79,-78,-78,-79,100,100,100,-72,-72,100,100,-62,-58,-78,-79,100,100,100,100,100,-84,100,100,100,100,100,-57,-55,100,100,-74,-81,100,100,100,100,100,100,100,100,100,100,1.4,2.18,0,0,3,0,3,0,1475597350
-68,100,100,100,-65,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,-77,-76,100,100,100,100,-77,-78,100,100,100,100,100,100,100,100,-54,-54,-69,-69,100,100,-66,-66,-69,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,100,100,100,100,-63,-63,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-72,100,100,100,100,100,100,100,-68,-81,-81,100,100,100,100,100,-72,-72,100,100,-62,-62,-74,-75,100,100,100,100,100,-84,100,100,100,100,100,-61,-59,100,100,-81,-80,100,100,100,100,100,100,100,100,100,100,1.4,2.18,0,0,3,0,3,0,1475597352
-68,100,100,100,-65,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,-77,-76,100,100,100,100,-77,-78,100,100,100,100,100,100,100,100,-54,-54,-65,-66,100,100,-64,-64,-74,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,100,100,100,100,-66,-66,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-72,100,100,100,100,100,100,-66,-66,-81,-81,-76,100,100,100,100,-72,-72,-86,-86,-63,-66,-79,-80,100,100,100,100,100,-84,100,100,100,100,100,-64,-59,100,100,-77,-80,100,100,100,100,100,100,100,100,100,100,1.4,2.18,0,0,3,0,3,0,1475597356
-84,100,100,100,-74,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-77,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-54,-54,-64,-64,100,100,-61,-61,-79,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,100,100,100,100,-67,-67,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-73,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-76,100,100,100,100,100,100,-62,-62,-79,-80,-76,-77,100,100,100,-72,-72,-86,-86,-64,-66,-81,-80,100,100,100,100,100,100,100,100,100,100,100,-61,-62,100,100,-77,-84,100,100,100,100,100,100,100,100,100,100,1.4,2.18,0,0,3,0,3,0,1475597360
-84,100,100,100,-74,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-77,-77,100,100,100,100,100,100,100,100,-86,-87,100,100,100,100,-54,-54,-67,-67,100,100,-65,-65,-79,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,100,100,100,100,-67,-67,-72,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-73,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,-89,100,100,100,100,100,-64,-66,-79,-80,-80,-77,100,100,100,-72,-72,-86,-86,-66,-62,-81,-81,100,100,100,100,100,100,100,100,100,100,100,-65,-59,100,100,-78,-84,100,100,100,100,100,100,100,100,100,100,1.4,2.18,0,0,3,0,3,0,1475597364
-84,100,100,100,-74,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,-86,-87,100,100,100,100,-54,-54,-59,-59,100,100,-63,-63,-74,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-67,-67,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,-89,100,100,100,100,100,-64,-66,-85,-80,-80,-77,100,100,100,-72,-72,-86,-86,-64,-63,-77,-77,100,100,100,100,100,100,100,100,100,100,100,-67,-59,100,100,-74,-84,100,100,100,100,100,100,100,100,100,100,1.4,2.18,0,0,3,0,3,0,1475597368
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-71,-86,-87,100,100,-72,-71,100,-91,-86,-87,100,100,100,100,-49,-49,-61,-62,100,100,-62,-62,-69,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-58,-64,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-71,-85,-84,100,100,100,100,-65,-64,-82,-82,-80,100,100,100,100,-68,-68,100,100,-60,-59,-78,-78,100,100,100,100,100,100,100,100,100,100,100,-63,-54,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,3.39,2.18,0,0,4,0,3,0,1475597379
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,-68,-71,-86,-87,100,100,-67,-71,-86,-86,100,100,100,100,100,100,-48,-48,-60,-60,100,100,-60,-60,-70,100,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-56,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-69,-88,-88,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,-66,-67,-84,-84,100,100,100,100,-65,-64,-82,-82,100,-78,100,100,100,-69,-69,-85,-86,-60,-61,-74,-74,100,100,100,100,100,100,100,100,100,100,100,-59,-53,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,3.39,2.18,0,0,4,0,3,0,1475597381
-77,100,100,100,-77,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,-70,-71,-85,-85,100,100,-67,-71,-86,-86,100,100,100,100,100,100,-48,-48,-57,-57,100,100,-57,-57,-73,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-57,-66,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-88,-88,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,-66,-65,-84,-84,100,100,100,100,-65,-64,-82,-82,100,-78,100,100,100,-69,-69,-85,-86,-57,-60,-75,-75,100,100,100,100,100,100,100,100,100,100,100,-70,-53,100,100,-70,100,-80,100,100,100,100,100,100,100,100,100,3.39,2.18,0,0,4,0,3,0,1475597385
-77,100,100,100,-77,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,-70,-71,-85,-85,100,100,-67,-71,-83,-82,100,100,100,100,100,100,-49,-50,-59,-60,100,100,-58,-58,-79,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-88,-88,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,-71,-65,-86,-85,100,100,100,100,-65,-64,-84,-84,-74,-74,100,100,100,-67,-67,-85,-86,-58,-59,-72,-72,100,100,100,100,100,100,100,100,100,100,100,-62,-50,100,100,-72,100,-80,100,100,100,100,100,100,100,100,100,3.39,2.18,0,0,4,0,3,0,1475597389
-77,100,100,100,-77,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,-69,-69,-86,-86,100,100,-67,100,-83,-82,100,100,100,100,100,100,-50,-46,-58,-58,100,100,-57,-57,-77,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-57,-65,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-90,-88,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,-66,-65,-86,-85,100,100,100,100,100,-70,-84,-84,-78,-78,100,100,100,-67,-69,-84,-84,-59,-58,-73,-72,100,100,100,100,100,100,100,100,100,100,100,-59,-58,100,100,-68,100,-79,100,100,100,100,100,100,100,100,-83,3.39,2.18,0,0,4,0,3,0,1475597393
-77,100,100,100,-77,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,-75,-69,-86,-86,100,100,-68,-68,-84,-85,-80,100,100,100,100,100,-50,-49,-60,-60,100,100,-58,-57,-76,100,-76,100,100,100,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,-90,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-66,-84,-84,100,100,100,100,-67,-67,-80,-80,-78,-78,100,100,100,-68,-69,-84,-87,-60,-58,-74,-74,100,100,100,100,100,-81,100,100,100,100,100,-65,-56,100,100,-73,100,-79,100,100,100,100,100,100,100,100,-83,3.39,2.18,0,0,4,0,3,0,1475597397
