"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","LONGITUDE","LATITUDE"
-58,-61,-66,-73,-73,-69,-70,-72,-87,-87,-53,-87,-87,-77,-78,-77,100,-75,-75,100,-76,100,100,-75,-76,100,100,100,-74,100,-47,100,-53,-74,100,100,-81,-82,-66,100,-54,-56,-73,-66,-73,100,-70,-68,100,100,100,-86,-85,100,100,-66,100,100,100,100,-77,-76,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,19.38
-58,-67,-67,-85,-84,-74,-70,-80,-88,-88,-61,-87,-87,-77,100,100,100,-74,-74,100,-76,100,100,-75,-76,100,100,100,-73,100,-48,100,-50,-78,100,100,-84,-84,-64,100,-59,-59,-69,-69,-69,100,-74,-67,100,100,100,100,100,100,100,-69,100,100,100,100,-74,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,19.38
-57,-67,-65,-84,-85,-74,100,-79,-88,-89,-62,100,100,-80,100,-68,100,-79,-79,100,-69,-71,100,-75,100,100,100,100,-76,100,-48,-81,-55,-78,100,100,-86,-87,-65,100,-58,-58,-67,-66,-67,100,-72,-61,100,-87,100,100,100,100,-74,-66,100,100,100,100,-78,-78,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,19.38
-63,100,-64,-73,-73,-71,-67,-72,-87,-86,-59,-86,-86,-76,-82,-74,100,-66,-66,-84,-79,-67,-86,-76,-79,100,-84,100,-79,-82,100,100,-49,-69,100,100,-84,-84,-58,100,-54,-54,-74,-65,-74,100,-73,-62,100,100,100,-85,-85,100,100,-66,100,100,100,100,-80,-80,100,100,100,100,-84,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-56,-58,-63,-78,-78,-80,-64,-78,-87,-87,-54,-86,-86,100,-82,-74,100,-64,-64,-84,-77,-67,100,-75,100,100,-83,100,-73,-80,-48,100,-76,-69,100,100,-85,-85,100,-82,-57,-56,-72,-69,-72,100,-76,-70,100,100,100,-85,-85,100,100,-69,100,100,100,-86,-74,-74,100,100,-85,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-59,-58,-66,-76,-76,-63,-66,-77,-87,-87,-55,-86,-86,-72,-83,-68,-86,-69,-69,-84,-74,-71,100,-73,100,100,-85,100,-73,-80,-48,100,-52,-69,100,100,-84,-85,100,-82,-55,-56,-74,-71,-74,100,-77,-70,100,100,100,-88,-87,100,100,-72,100,100,100,-86,-75,-74,100,100,-85,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-56,-58,-66,-75,-75,-79,-66,-81,-88,-88,-52,-86,-87,-72,-83,-69,-86,-66,-66,-86,-82,-71,100,-74,100,100,-85,100,-73,-81,-48,100,-68,100,100,100,-85,-86,100,100,-57,-58,-76,-70,-76,100,-77,100,100,100,100,-88,-87,100,100,-70,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-57,-59,-58,-77,-77,-78,-64,-81,-89,-89,-54,-86,-87,-74,100,-69,100,-66,-66,-84,-81,-71,100,-76,-74,100,-83,100,-81,-81,-48,-85,-49,100,100,100,-86,-86,100,100,-58,-58,-75,-70,-75,100,-78,-63,100,100,100,100,100,100,-72,-70,100,100,100,100,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-56,-61,-57,-81,-81,-70,-73,-76,-87,-87,-53,-85,-86,-73,100,-73,100,-67,-67,-83,-73,100,100,-74,-75,100,-84,100,-77,100,100,100,-52,-66,100,100,-86,-86,-65,100,-55,-55,-73,-68,-73,100,-74,-68,100,100,100,100,100,100,100,-68,100,100,100,100,-80,-79,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,19.38
-58,-68,-65,-79,-79,-69,-72,-87,-89,-88,-52,-85,-85,-73,-86,-73,100,-68,-67,100,-73,100,100,-74,-75,100,100,100,-77,100,-42,100,-50,-63,100,100,-87,-87,-65,100,-60,-60,-72,-75,-72,100,-74,-69,100,100,100,100,100,100,100,-75,100,100,100,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,19.38
-59,-68,-65,-80,-80,-72,-71,-77,-88,-88,-54,-85,-85,-76,-86,-73,-87,-69,-68,100,-73,100,100,-77,-75,100,100,100,-81,-85,-42,100,-44,-65,100,100,-86,-85,-62,100,-61,-61,-75,-68,-75,100,-70,-61,100,100,100,100,100,100,-72,-68,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,19.38
-61,-66,100,-82,-82,-71,-71,-81,-88,-89,-55,-85,-85,-75,100,100,-87,-67,-67,100,-72,-72,100,-76,100,100,100,100,-80,-85,-48,100,-45,-65,100,100,-89,-88,-62,100,-57,-57,-74,-68,-74,100,-69,-61,100,100,100,-86,-85,100,-72,-68,100,100,100,100,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,19.38
-58,-66,-76,-81,-81,-73,-71,-81,-88,-88,-53,-86,-86,-78,100,100,100,-67,-67,100,-72,-72,100,-76,-75,100,100,100,-80,100,-48,100,-46,100,100,100,-88,-87,-62,-87,-55,-55,-75,-69,-75,100,-70,-63,100,100,100,-85,-85,100,100,-69,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,19.38
-62,-66,-79,-87,-87,-65,-66,-75,-88,-87,-59,-87,-86,-73,100,100,100,-75,-75,100,-78,100,100,-76,-77,100,100,100,-74,-81,-52,-82,-51,100,100,100,-87,-87,-64,100,-51,-52,-86,-79,-85,100,-69,-63,100,100,100,-85,-86,100,-70,-79,100,100,100,100,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,19.38
-69,-63,-71,-85,-86,-75,-66,-76,-88,-87,-67,-87,-87,-80,100,-74,100,-74,-74,100,-83,100,100,-78,100,100,100,100,-80,-81,-48,-82,-48,100,100,100,-88,-89,-70,100,-58,-58,-86,-79,-86,100,-78,-70,100,100,100,100,100,100,-76,-80,100,100,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,19.38
-69,-61,-67,-78,-79,-72,-65,-76,-88,-87,-70,-86,-87,-80,100,-74,100,-71,-71,100,-82,100,100,-76,100,100,100,100,-80,-81,-48,-85,-47,-72,100,100,-91,-90,-70,100,-58,-58,-83,-84,-83,100,-76,-71,100,100,100,100,100,100,-76,-84,100,100,100,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,19.38
-80,-66,-77,-81,-81,-68,-68,100,100,-89,-77,-87,-88,-80,100,100,100,-69,-69,100,-84,100,100,-75,100,100,100,100,-82,100,-50,-85,-49,-72,100,100,-89,-89,-65,100,-64,-65,-82,-84,-82,100,-78,-64,100,100,100,100,100,-86,-79,-84,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,-88,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,19.38
-69,-71,-77,-82,-82,-68,-68,100,100,-88,-70,-87,-88,-80,100,100,100,-72,-72,100,-83,100,100,-76,-79,100,100,100,-78,100,-50,100,-50,-80,100,100,-90,-90,-66,100,-63,-63,-84,-83,-83,100,-76,-65,100,100,100,100,100,-86,-77,-83,100,100,100,100,-82,-82,100,100,100,100,-86,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,19.38
-75,-63,-63,-65,-66,-68,-65,-69,-81,-80,-74,-84,-85,-71,-79,-79,-88,-47,-49,-85,-79,-78,100,-77,100,100,100,100,100,100,100,100,-72,100,-83,100,-82,-82,100,-74,-72,-72,-77,-87,-77,100,100,-84,-83,100,100,-84,-84,100,100,-88,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,9.135
-75,-59,-63,-61,-61,-64,-62,-76,-81,-81,-73,-86,-86,100,-79,-79,-88,-48,-50,-85,-77,-78,100,-75,-78,100,100,100,100,-81,100,100,-73,100,100,100,-82,-82,100,-74,-72,-72,-76,-85,-75,100,100,100,-84,100,100,-83,-83,100,100,-86,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,9.135
-73,-58,-68,-61,-61,-68,-65,-67,-81,-81,-72,-84,-84,-67,-79,-79,-88,-50,-52,-88,-73,-78,100,-74,-78,100,100,-87,-79,-81,-66,100,-65,100,-87,100,-79,-79,100,-74,-81,-73,-79,-87,-78,100,100,100,-86,100,100,-85,-85,100,100,-87,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,9.135
-73,-67,-69,-59,-59,-65,-65,-68,-78,-78,-69,-87,-87,-65,100,100,100,-46,-55,-82,-76,-77,100,-77,100,100,100,-87,-79,-79,-66,100,-67,100,-87,100,-82,-82,100,100,-78,-68,-77,-89,-78,100,100,100,-86,100,-84,-90,-90,-88,100,-90,100,100,100,100,-84,-84,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,9.135
-75,-67,-67,-59,-58,-70,-66,-63,-76,-76,-77,-89,-89,-66,100,100,-90,-54,-54,-83,-82,-77,100,-76,-73,100,100,100,-70,-75,100,100,-66,100,100,-84,-79,-80,100,100,-72,-72,-76,-89,-76,100,100,-81,-86,-88,-84,-85,-85,-88,100,-90,100,100,100,100,-86,-85,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,9.135
-69,-54,-59,-60,-60,-55,-57,-62,-78,-78,-69,-88,-87,-67,-80,100,-89,-47,-47,-83,-81,100,100,-77,-75,100,100,-88,-73,-78,-67,100,-68,-56,-89,100,-80,-81,100,100,-77,-73,-76,-84,-76,100,-83,100,100,100,100,-85,-85,100,100,-84,100,100,100,100,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,9.135
-71,-56,-59,-61,-61,-57,-58,-67,-80,-79,-74,-87,-50,-71,-85,-79,100,-46,-48,-87,-77,-79,100,-79,-75,100,100,-88,-73,-78,-67,-81,-68,-62,-89,100,-83,-82,100,100,-70,-70,-75,-85,-75,100,100,100,100,100,100,-85,-85,100,100,-85,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,9.135
-71,-55,-60,-61,-61,-61,-58,-66,-78,-78,-72,-88,-88,-71,-80,-78,-91,-47,-48,-85,-80,-77,100,-79,-75,100,100,-88,-73,-79,-67,-87,-65,-59,-87,100,-83,-83,-79,-88,-71,-71,-74,-85,-74,100,100,-82,-85,100,100,-84,-84,100,100,-85,100,100,100,-90,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,9.135
-71,-56,-56,-59,-59,-57,-58,-65,-79,-80,-71,-87,-87,-69,-83,-78,-91,-48,-48,-86,-80,-77,100,-81,100,100,100,-88,-76,-79,-65,-87,-65,-59,-87,100,-84,-84,-79,-88,-72,-71,-73,-85,-72,100,-84,-82,-85,100,100,-84,-84,100,100,-85,100,100,100,-90,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,9.135
100,-56,-79,-61,-61,-78,-58,-66,-77,-77,-74,-88,-88,-69,-80,100,-87,-48,-49,-81,-81,-77,100,-81,100,100,100,100,-78,-79,-65,100,-65,100,100,100,-83,-82,-79,100,-72,-72,-74,-82,-74,100,-84,100,100,100,100,-83,-82,100,100,-83,100,100,100,100,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,9.135
-72,-61,-75,-56,-56,-62,-58,-70,-73,-73,-72,-88,-89,-66,100,-76,100,-53,-55,-81,-82,-75,100,-82,100,100,100,100,-81,100,-60,100,-64,-58,-89,100,-82,-82,100,-81,-73,-63,-77,-85,-77,100,100,100,100,100,100,-88,-88,100,100,-85,100,100,100,100,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,9.135
-70,-61,-75,-54,-54,-55,-56,-70,-77,-77,-67,-88,-88,-66,100,-75,100,-53,-55,-79,100,-75,100,100,100,100,100,100,-82,100,-60,100,-66,100,100,100,-80,-80,-77,-81,-63,-63,-75,-85,-74,100,100,-79,100,100,100,-88,-88,100,100,-86,100,100,100,100,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,9.135
-70,-64,-72,-57,-58,-56,-56,-70,-72,-72,-67,-91,-90,-64,-85,-83,100,-53,-53,-77,-81,-78,100,-83,-76,100,100,100,-82,-82,-60,100,-66,100,100,100,-81,-81,-77,-80,-64,-64,-73,-85,-73,100,100,-79,100,100,-89,-87,-87,100,100,-86,100,100,100,100,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,9.135
-83,-63,-69,-58,-58,-56,-56,-74,-72,-72,-68,-90,-89,-64,-85,-83,100,-53,-54,-78,-78,-78,100,-83,-76,100,100,100,100,-82,100,100,-64,100,-89,100,-79,-80,100,-80,-64,-64,-73,-87,-73,100,-82,100,100,100,-89,-88,-88,100,100,-86,100,100,100,100,-79,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,9.135
-70,-68,-71,-61,-61,-59,-57,-77,-75,-75,-68,-88,-55,-63,-80,100,100,-53,-53,-79,-76,100,100,-82,-77,100,100,-90,100,100,100,100,-65,100,-90,100,-80,-80,100,-84,-64,-64,-75,-86,-75,100,-82,-84,100,100,100,-88,-88,100,100,-86,100,100,100,100,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,9.135
-69,-62,-77,-56,-56,-64,-65,-70,-78,-78,-67,-87,-87,-65,-80,-69,100,-52,-54,-82,-72,100,100,-77,100,100,100,-86,-74,-81,-65,-85,-73,-63,-86,100,-81,-81,-78,-85,-74,-74,-75,-86,-75,100,-82,-79,100,100,100,-85,-85,100,100,-75,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,9.135
